entityID,refPeriod,framework_version,template_id,reported,source_file
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,09.04,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,67.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,28.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,25.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,09.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,63.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,29.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,11.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,67.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,60.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,06.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,05.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,66.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,27.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,12.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,13.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,61.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,23.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,27.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,74.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,00.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,62.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,18.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,19.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,19.03,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,18.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,18.03,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,18.04,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,19.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,01.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,09.05,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,29.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,65.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,09.03,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,64.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,09.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,26.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,64.03,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,07.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,29.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,62.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,64.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260211154609543.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,60.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,73.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,63.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,63.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,28.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,61.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,12.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,13.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,11.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,19.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,19.03,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,71.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,19.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,24.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,72.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,01.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,74.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,09.05,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,05.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,66.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,09.03,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,03.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,09.04,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,64.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,09.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,09.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,66.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,07.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,26.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,64.03,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,62.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,64.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,26.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,62.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,10.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,18.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,18.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,18.03,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,18.04,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,70.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,23.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,02.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,00.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,67.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,29.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,06.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,67.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,04.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,65.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,08.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,27.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,27.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,25.00,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,29.01,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-09-30,4.1,29.02,False,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260211161133472.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,67.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,74.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,66.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,64.03,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,26.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,06.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,65.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,03.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,26.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,11.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,13.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,61.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,09.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,19.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,19.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,24.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,12.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,00.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,27.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,64.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,29.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,70.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,23.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,28.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,29.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,04.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,72.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,08.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,19.03,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,66.01,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,10.00,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,18.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,63.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,09.04,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
rs:0W2PZJM8XOY22M4GG883.CON,2025-12-31,4.1,67.02,True,0W2PZJM8XOY22M4GG883.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260428174043285.zip
